OMIM_gene,OMIM_disease_ch,OMIM_id
SLC35C1,先天性糖基化障碍，IIc型,605881
SLC35D1,Schneckenbecken发育不良,610804
SLC36A2,高甘氨酸尿;亚氨基甘氨酸尿，二基因,608331
SLC37A4,糖原累积症Ib;糖原累积症Ic,602671
SLC38A8,中央凹发育不良2，伴或不伴视神经误传和/或眼前段发育不全,615585
SLC39A13,Ehlers-Danlos综合征样脊柱手关节发育不良,608735
SLC39A4,肠病性肢端皮炎,607059
SLC39A5,近视24，常染色体显性遗传,608730
SLC39A8,先天性糖基化障碍，IIn型,608732
SLC3A1,胱氨酸尿症,104614
SLC40A1,血色病 ，4型,604653
SLC45A2,皮肤/头发/眼睛色素沉着5，黑色/非黑色头发;皮肤/头发/眼睛色素沉着1，深色/浅色皮肤;皮肤/头发/眼睛色素沉着1，深色/浅色眼睛;眼皮肤白化病，IV型,606202
SLC46A1,遗传性叶酸吸收不良,611672
SLC4A1,血型，Diego （迭戈）;血型，Froese ;血型，Swann ;血型，Waldner ;血型，Wright ;疟疾，耐药性;球型红细胞溶血症;卵形红细胞症，SA型;常染色体显性遗传远端肾小管性酸中毒;常染色体隐性遗传远端肾小管性酸中毒伴溶血性贫血;球形细胞增多症，4型,109270
SLC4A11,角膜营养不良，Fuchs内皮，4;角膜内皮营养不良与知觉性耳聋;角膜内皮营养不良，常染色体隐性遗传,610206
SLC4A4,近端肾小管酸中毒，伴随眼异常 ,603345
SLC52A1,核黄素缺乏症 ,607883
SLC52A2,Brown-Vialetto-Van Laere综合征2,607882
SLC52A3,Brown-Vialetto-Van Laere综合征1;Fazio-Londe疾病,613350
SLC5A1,葡萄糖/半乳糖吸收不良,182380
SLC5A2,肾性糖尿,182381
SLC5A5,甲状腺分泌障碍1,601843
SLC5A7,神经疾病，远端型遗传性运动，VIIA型,608761
SLC6A1,肌阵挛失张力癫痫,137165
SLC6A14,肥胖，易感性，BMIQ11,300444
SLC6A17,智力低下，常染色体隐性遗传48,610299
SLC6A19,Hartnup障碍 ;高甘氨酸尿;亚氨基甘氨酸尿，二基因,608893
SLC6A2,直立不耐受,163970
SLC6A20,高甘氨酸尿;亚氨基甘氨酸尿，二基因,605616
SLC6A3,尼古丁依赖，保护性;帕金森病肌张力障碍，婴儿期,126455
SLC6A4,焦虑相关人格特质;强迫性障碍,182138
SLC6A5,惊跳病3,604159
SLC6A8,脑型肌酸缺乏综合征1（SLC6A8相关肌酸转运因子缺乏症）,300036
SLC7A14,视网膜色素变性68,615720
SLC7A7,赖氨酸尿性蛋白耐受不良,603593
SLC7A9,胱氨酸尿症,604144
SLC9A1,Lichtenstein-Knorr综合征,107310
SLC9A3,腹泄8，分泌钠 ，先天性,182307
SLC9A3R1,低血磷症肾结石/骨质疏松2型,604990
SLC9A6,X连锁综合征型智力低下Christianson型,300231
SLC9A9,自闭症16 ,608396
SLCO1B1,高血胆红素症，Rotor型，二基因的（Rotor综合征）,604843
SLCO1B3,高血胆红素症，Rotor型，二基因的（Rotor综合征）,605495
SLCO2A1,肥大性骨关节病，原发性，常染色体隐性遗传2,601460
SLEB12,系统性红斑狼疮，易感，12,612254
SLEB13,系统性红斑狼疮，易感，13,612378
SLEB14,系统性红斑狼疮，易感，14,613145
SLEB15,系统性红斑狼疮，易感性,300809
SLEB3,系统性红斑狼疮，易感，3,605480
SLEB4,系统性红斑狼疮，易感，4,608437
SLEB5,系统性红斑狼疮，易感，5,609903
SLEB7,系统性红斑狼疮，易感，7,610065
SLEB8,系统性红斑狼疮，易感，8,610066
SLEH1,系统性红斑狼疮合伴随溶血性贫血 ,607279
SLEN1,系统性红斑狼疮伴肾炎，易感，1,607965
SLEN2,系统性红斑狼疮伴肾炎，易感，2,607966
SLEN3,系统性红斑狼疮伴肾炎，易感，3,607967
SLFN14,出血性障碍，血小板型，20,614958
SLI1,特定型语言障碍的QTL，1 ,606711
SLI2,特定型语言障碍的QTL，2,606712
SLI3,特定型语言障碍的QTL，3,607134
SLI4,特定型语言障碍4 ,612514
SLITRK1,拔毛症;Tourette综合征,609678
SLITRK6,耳聋和近视,609681
SLSN3,Senior-Loken综合征3,606995
SLURP1,梅勒达病（家族性掌跖角化过度）,606119
SLX4,范可尼贫血，互补群P,613278
SM1,曼氏血吸虫感染，易感/耐药性,181460
SM2,肝纤维变性易感由于曼森氏裂体吸虫感染,604201
SMAC,耳聋，常染色体显性遗传64,605219
SMAD3,Loeys-Dietz综合征3,603109
SMAD6,主动脉瓣疾病2 ,602931
SMAD7,结直肠癌，易感，3,602932
SMAR,脊肌萎缩症，慢性远端，常染色体隐性遗传,607088
SMARCA2,Nicolaides-Baraitser综合征 ,600014
SMARCA4,横纹肌样肿瘤易感综合征2 ;Coffin-Siris综合征4,603254
SMARCAD1,皮纹病 ,612761
SMARCAL1,Schimke免疫性骨发育不良,606622
SMARCB1,横纹肌样易感综合征1;神经鞘瘤病1型，易感性 ;Coffin-Siris综合征3（常染色体显性智力低下15型）;横纹肌样瘤，体细胞,601607
SMARCE1,脑膜瘤，家族性，易感性;Coffin-Siris综合征5,603111
SMC3,Cornelia de Lange综合征3型,606062
SMCHD1,双基因面肩胛肱型肌营养不良2型,614982
SMIM1,"血型, Vel系统",615242
SMN1,脊肌萎缩症1型;脊肌萎缩症2型;脊肌萎缩症3型;脊肌萎缩症4型,600354
SMN2,脊肌萎缩症，III型，修饰性,601627
SMOC1,小眼畸形伴随肢体畸形,608488
SMOC2,牙本质发育不良，I型，伴随小牙和畸形牙,607223
SMOH,基底细胞癌，体细胞 ,601500
SMPD1,Niemann-Pick病，A型;Niemann-Pick病，B型,607608
SMPX,耳聋，X连锁4,300226
SMS,智力低下，X连锁，Snyder-Robinson型,300105
SNAI2,斑驳病 ;瓦登伯格综合征，2D型,602150
SNAP25,肌无力综合征，先天性，18 ,600322
SNAP29,脑发育不全-神经病变-鱼鳞病-掌跖角化病综合征 ,604202
SNCA,痴呆，lewy body;帕金森病1;帕金森病4,163890
SNCB,老年痴呆症，路易体,602569
SNIP1,精神运动性阻滞、癫痫和颅面异常,608241
SNORA2C,小核仁RNA，H/ACA 盒子，2C,615487
SNRNP200,视网膜色素变性33,601664
SNRPB,Cerebrocostomandibular综合征 ,182282
SNRPE,少毛症11 ,128260
SNRPN,Prader-Willi综合征,182279
SNTA1,长QT综合征12,601017
SNX10,骨硬化症，常染色体隐性遗传8,614780
SNX14,脊髓小脑性共济失调，常染色体隐性遗传20,616105
SOBP,智力低下，上颌前突，和斜视,613667
SOD1,肌萎缩侧索硬化1 ,147450
SOD2,糖尿病的微血管并发症6,147460
SOD3,超氧化物歧化酶，细胞外升高,185490
SORD,白内障，先天性,182500
SORL1,老年痴呆症，发病机制，相关性,602005
SORT1,低密度脂蛋白胆固醇水平QTL 1,602458
SOS1,纤维瘤病，牙龈，1;努南综合征4,182530
SOS2,努南综合征9,601247
SOST,颅骨骨干发育不良，常染色体显性;硬化性狭窄1;Van Buchem病 ,605740
SOX10,PCWH综合征（周围脱髓鞘神经病、中央髓鞘形成障碍、瓦登伯格综合征及hirschsprung病）;瓦登伯格综合征，2E型，伴或不伴神经系统的参与 ;瓦登伯格综合征，4C型,602229
SOX11,智力低下，常染色体显性遗传27,600898
SOX17,膀胱输尿管逆流3,610928
SOX18,稀毛症-淋巴水肿-毛细管扩张综合征;稀毛症-淋巴水肿-毛细管扩张-肾脏缺乏症综合征,601618
SOX2,综合征型小眼畸形3型;视神经发育不全和中枢神经系统异常,184429
SOX3,X连锁智力低下，伴生长激素缺乏;全垂体功能低下，X连锁,313430
SOX5,Lamb Shaffer综合征,604975
SOX9,肢屈曲性发育不良;躯干发育异常伴随常染色体性反转;躯干发育异常 ,608160
SP110,结核分枝杆菌，易感 ;肝静脉梗阻症伴免疫缺陷,604457
SP7,成骨不全症，XII型 ,606633
SPAG1,原发性纤毛运动障碍，28,603395
SPARC,成骨不全症，XVII型,182120
SPAST,痉挛性截瘫4，常染色体显性遗传 ,604277
SPATA16,精子形成障碍6,609856
SPATA5,癫痫，听力损失和精神运动性阻滞综合征,613940
SPATA7,Leber氏先天性黑蒙3;视网膜色素变性，青少年的，常染色体隐性遗传,609868
SPD3,并多指3 ,610234
SPDA2,强直性脊柱炎，易感，2,183840
SPDA3,强直性脊柱炎，易感性，3 ,613238
SPDT,脊椎骨骺迟缓性发育不良，常染色体显性遗传,184100
SPECC1L,面部多点，斜形，1;Opitz GBBB综合征，II型 ,614140
SPEG,中央核性肌病5 ,615950
SPG11,肌萎缩性侧索硬化症5型;轴突型Charcot-Marie-Tooth病，2X型;痉挛性截瘫11，常染色体隐性遗传 ,610844
SPG14,痉挛性截瘫14，常染色体隐性遗传 ,605229
SPG16,痉挛性截瘫16，X连锁，复杂,300266
SPG19,痉挛性截瘫19，常染色体显性遗传 ,607152
SPG20,Troyer综合征 ,607111
SPG23,痉挛性截瘫23,270750
SPG24,痉挛性截瘫24，常染色体隐性遗传 ,607584
SPG25,痉挛性截瘫25，常染色体隐性遗传,608220
SPG27,痉挛性截瘫27，常染色体隐性遗传,609041
SPG29,痉挛性截瘫29，常染色体显性遗传 ,609727
SPG32,痉挛性截瘫32，常染色体隐性遗传 ,611252
SPG34,痉挛性截瘫34，X连锁,300750
SPG36,痉挛性截瘫36，常染色体显性遗传 ,613096
SPG37,痉挛性截瘫37，常染色体显性遗传,611945
SPG38,痉挛性截瘫38，常染色体显性遗传,612335
SPG41,痉挛性截瘫41，常染色体显性遗传 ,613364
SPGF2,精子形成障碍2型,108420
SPINK1,纤维钙化性胰腺性糖尿病，易感 ;胰腺炎，遗传性;热带性胰腺炎,167790
SPINK5,遗传性过敏症;Netherton综合征,605010
SPINT2,先天性钠腹泄3型，症候群,605124
SPR,墨蝶呤还原酶缺乏多巴反应性张力失调,182125
SPRED1,Legius综合征,609291
SPRTN,Ruijs-Aalfs综合征,616086
SPRY2,IgA肾病，易感性，3 ,602466
SPRY4,低促性腺素性功能减退症17伴或不伴嗅觉缺失,607984
SPTA1,椭圆形红细胞增多症-2;Pyropoikilocytosis;球形细胞增多症，3型,182860
SPTAN1,早发幼儿癫痫性脑病5,182810
SPTB,贫血，新生儿溶血性，致死性和近致死性;椭圆形红细胞增多症-3;球形细胞增多症，2型,182870
SPTBN2,脊髓小脑性共济失调5;脊髓小脑性共济失调，常染色体隐性遗传14,604985
SPTLC1,神经病变，遗传性感觉和自主神经，IA型 ,605712
SPTLC2,神经病变，遗传性感觉和自主神经，IC型 ,605713
SQSTM1,额颞叶痴呆和/或肌萎缩性侧索硬化症3;骨的Paget疾病3,601530
SQTL1,吸烟作为数量性状位点1,611003
SQTL2,吸烟作为数量性状位点2,611004
SRC,血小板减少症6;结肠癌，晚期，体细胞 ,190090
SRCAP,Floating-Harbor综合征,611421
SRD5A2,类固醇5-α还原酶缺乏症（假阴道会阴阴囊的尿道下裂）,607306
SRD5A3,先天性糖基化障碍，Iq型;Kahrizi综合征,611715
SRGAP1,甲状腺癌，非髓样，2,606523
SRP72,骨髓衰竭综合征1,602122
SRPX2,运动性癫痫，智力低下和语言运用障碍,300642
SRS,Silver-Russell综合征,180860
SRTD1,短肋胸廓发育不良1伴随或不伴随多指畸形,208500
SRXX2,46XX sex 反转2,278850
SRXX3,46XX性反转3,300833
SRXY10,46XY性反转10,616425
SRY,46XX性反转1 ;46XY性反转1 ,480000
SS18,肉瘤，滑膜 ,600192
SS3,结节病易感3型,612388
SSD,语言-声音障碍 ,608445
SSR4,先天性糖基化的障碍，Iy型,300090
SSTR5,生长抑素类似物，耐药性,182455
SSX1,肉瘤，滑膜 ,312820
SSX2,肉瘤，滑膜 ,300192
ST11,胰腺内分泌肿瘤,602011
ST12,前列腺腺癌 ,601188
ST14,鱼鳞病，先天性，常染色体隐性遗传11,606797
ST3,宫颈癌,191181
ST3GAL3,癫痫性脑病，早发幼儿，15;智力低下，常染色体隐性遗传12,606494
STAC3,美国本土的肌病 ,615521
STAG3,卵巢早衰8型,608489
STAMBP,小头畸形毛细血管畸形综合征,606247
STAR,脂质肾上腺增生,600617
STAT1,免疫缺陷症31A，分枝杆菌病，常染色体显性遗传 ;免疫缺陷症31B，分枝杆菌和病毒感染，常染色体隐性遗传;免疫缺陷症31C，常染色体显性遗传 ,600555
STAT2,免疫缺陷症44,600556
STAT3,自身免疫性疾病，多系统，婴儿发病;常染色体显性高IgE复发性感染综合征,102582
STAT4,系统性红斑狼疮，易感，11,600558
STAT5B,生长激素不敏感与免疫缺陷症 ;白血病，急性早幼粒细胞，体细胞 ,604260
STBMS1,斜视，易感，1,185100
STEAP3,贫血，低色素小细胞，伴随铁过载2 ,609671
STHAG2,牙齿发育不全，选择性，2 ,602639
STHAG5,牙齿发育不全，选择性，5,610926
STIL,原发性常染色体隐性遗传小头畸形7型,181590
STIM1,免疫缺陷症10 ;微管聚集型肌病1型;Stormorken综合征,605921
STK11,黑色素瘤，恶性，体细胞;胰腺癌 ;色素沉着息肉综合征 ;睾丸肿瘤，体细胞 ,602216
STK13,精子形成障碍5,603495
STK4,T细胞免疫缺陷症，复发性感染，自身免疫性疾病，和心脏发育畸形 ,604965
STOX1,先兆子痫/子痫惊厥4,609397
STQTL1,身高QTL19,606255
STQTL10,身高QTL10,612221
STQTL11,身高QTL11,612223
STQTL12,身高QTL12,612224
STQTL13,身高QTL13,612226
STQTL14,身高QTL14,612228
STQTL15,身高QTL15,612578
STQTL16,身高QTL16,612579
STQTL17,身高QTL17,612737
STQTL18,身高QTL18,612892
STQTL19,身高QTL19,612893
STQTL2,身高QTL24,606256
STQTL20,身高QTL20,612894
STQTL21,身高QTL21,613440
STQTL22,身高QTL22,613547
STQTL23,身高QTL23,613548
STQTL24,身高QTL24,613549
STQTL3,身高QTL3,606257
STQTL4,身高QTL4,606258
STQTL5,身高QTL5,608982
STQTL6,身高QTL 6 ,300591
STQTL7,身高QTL7,609822
STQTL8,身高QTL8,610114
STQTL9,身高QTL9,611547
STRA6,单纯性小眼畸形，伴眼缺损8;小眼畸形，症候群9,610745
STRADA,羊水过多，巨脑畸形，和症状性癫痫 ,608626
STRC,耳聋，常染色体隐性遗传16,606440
STS,X-连锁鱼鳞病,300747
STT3A,先天性糖基化障碍，Iw型,601134
STT3B,先天性糖基化障碍，Ix型,608605
STUB1,脊髓小脑性共济失调，常染色体隐性遗传16,607207
STUT2,口吃，家族持续性，2,609261
STUT3,口吃，家族持续性，3,614655
STUT4,口吃，家族持续性，4,614668
STX11,家族性嗜血细胞性淋巴组织细胞增多症4型,605014
STX16,假性醛固酮减少症IB型,603666
STX1B,全身性癫痫伴高热惊厥，9型 ,601485
STXBP1,癫痫性脑病，早发幼儿，4,602926
STXBP2,家族性嗜血细胞性淋巴组织细胞增多症5型,601717
SUCLA2,线粒体DNA缺失综合征5（脑肌病伴或不伴甲基丙二酸尿症）,603921
SUCLG1,线粒体DNA缺失综合征8B（脑肌病伴甲基丙二酸尿症）,611224
SUFU,脑膜瘤，家族性，易感性;痣样基底细胞癌综合征;髓母细胞瘤，促结缔组织增生性,607035
SUMF1,多发性硫酸酯酶缺乏症 ,607939
SUMO1,口面裂10  ,601912
SUMO4,胰岛素依赖性糖尿病，5,608829
SUOX,亚硫酸盐氧化酶缺乏症,606887
SURF1,Charcot（腓骨肌萎缩症）-Marie-Tooth 疾病，4K型;Leigh综合征，由于COX IV缺乏症,185620
SXGQTL1,性激素结合球蛋白循环水平的QTL 1,613498
SXI2,X染色体失活，家族性偏斜，2,300179
SYCE1,卵巢早衰12型;精子形成障碍15,611486
SYCP3,妊娠丢失，复发，4 ;精子形成障碍4,604759
SYN1,癫痫，X连锁，伴随变异的学习障碍和行为障碍 ,313440
SYN2,精神分裂症，易感,600755
SYNE1,Emery-Dreifuss肌营养不良4型，常染色体显性遗传;脊髓小脑性共济失调，常染色体隐性遗传8,608441
SYNE2,Emery-Dreifuss肌营养不良5型，常染色体显性遗传,608442
SYNE4,耳聋，常染色体隐性遗传76,615535
SYNGAP1,智力低下，常染色体显性遗传5,603384
SYNJ1,帕金森病20，早发性,604297
SYNSTH,通感 ,612759
SYP,智力低下，X连锁96,313475
SYT14,脊髓小脑性共济失调，常染色体隐性遗传11,610949
SYT2,肌无力综合征，先天性，7，突触前 ,600104
SZT2,癫痫性脑病，早发幼儿，18,615463
T,神经管缺陷，易感 ;骶骨发育不全伴随脊柱畸形,601397
TAB2,先天性心脏病，非症候群，2,605101
TAC3,性腺功能减退10伴随或不伴随嗅觉缺失,162330
TACO1,线粒体复合物IV缺乏症,612958
TACR3,性腺功能减退11伴随或不伴随嗅觉缺失,162332
TACSTD2,凝胶滴样角膜营养不良 ,137290
TAF1,张力失调-帕金森综合征，X连锁 ;X连锁综合征型智力低下33型,313650
TAF15,软骨肉瘤，骨外黏液样,601574
TAF2,智力低下，常染色体隐性遗传40,604912
TAF4B,精子形成障碍13 ,601689
TAL1,T细胞急性淋巴细胞白血病，体细胞,187040
TAL2,T细胞急性淋巴细胞白血病，体细胞,186855
TALDO1,转醛醇酶缺乏症 ,602063
TAM,白血病，短暂性，唐氏综合征,159595
TANGO2,新陈代谢脑肌病危险性，复发性，伴随横纹肌溶解，心律失常和神经退行性变,616830
TAP1,Bare淋巴细胞综合征Ⅰ型,170260
TAP2,Bare淋巴细胞综合征Ⅰ型，由于TAP2缺乏症;Wegener样肉芽肿病,170261
TAPBP,裸淋巴细胞综合征，I型,601962
TAPT1,骨软骨发育，复杂致命，Symoens-Barnes-Gistelinck型,612758
TAPVR1,完全不规则肺静脉异位,106700
TARDBP,肌萎缩性侧索硬化症10型，伴或不伴FTD ;额颞叶变性，TARDBP相关 ,605078
TARS2,复合型氧化磷酸化缺乏症症21,612805
TAS2R16,酒精依赖性,604867
TAS2R38,苯硫脲尝味试验 ,607751
TAT,酪氨酸血症，II型,613018
TAZ,Barth综合征 ,300394
TBC1D20,Warburg micro综合症4,611663
TBC1D24,耳聋，常染色体隐性遗传86 ;耳聋，常染色体显性遗传65;DOOR综合征（耳聋、甲营养不良、骨发育不全、智力低下及癫痫综合征）;癫痫性脑病，早发幼儿，16;肌阵挛性癫痫，小儿，家族,613577
TBC1D4,非胰岛素依赖性糖尿病，5,612465
TBC1D7,大头畸形/巨脑畸形综合征，常染色体隐性遗传 ,612655
TBCE,甲状旁腺功能减退、发育迟缓及形态异常综合征;Kenny Caffey综合征1型 ,604934
TBCK,张力减退，婴儿期，伴随精神运动延迟和独特面容3,616899
TBG,遗传性甲状腺素结合球蛋白缺乏症 ,314200
TBK1,额颞叶痴呆和/或肌萎缩性侧索硬化症4,604834
TBL1XR1,智力低下，常染色体显性遗传41;Pierpont综合征 ,608628
TBP,帕金森病，易感;脊髓小脑性共济失调17,600075
TBX1,先天性异常面容综合征 ;DiGeorge综合征 ;法洛四联症 ;腭心面综合征（22q11.2缺失综合征）,602054
